"Date","Value"
"11/23/2021","73.4506"
"11/20/2021","72.7617"
"11/19/2021","72.6022"
"11/18/2021","72.8228"
"11/17/2021","72.5553"
"11/16/2021","72.2724"
"11/13/2021","71.8118"
"11/12/2021","71.1964"
"11/11/2021","70.6950"
"11/10/2021","71.2866"
"11/9/2021","71.3975"
"11/4/2021","71.4876"
"11/3/2021","71.4783"
"11/2/2021","71.0863"
"10/30/2021","70.5200"
"10/29/2021","70.5207"
"10/28/2021","69.8104"
"10/27/2021","69.5526"
"10/26/2021","70.1345"
"10/23/2021","70.8623"
"10/22/2021","70.9904"
"10/21/2021","71.0555"
"10/20/2021","70.9674"
"10/19/2021","71.1714"
"10/16/2021","71.2371"
"10/15/2021","71.7846"
"10/14/2021","71.8577"
"10/13/2021","71.8801"
"10/12/2021","71.6373"
"10/9/2021","71.9882"
"10/8/2021","72.2854"
"10/7/2021","72.5682"
"10/6/2021","72.5686"
"10/5/2021","72.9239"
"10/2/2021","72.9215"
"10/1/2021","72.6642"
"9/30/2021","72.7608"
"9/29/2021","72.5083"
"9/28/2021","72.6613"
"9/25/2021","73.0081"
"9/24/2021","72.7245"
"9/23/2021","72.8806"
"9/22/2021","73.2067"
"9/21/2021","73.3315"
"9/18/2021","72.5602"
"9/17/2021","72.4329"
"9/16/2021","72.8520"
"9/15/2021","72.7171"
"9/14/2021","73.0841"
"9/11/2021","72.7600"
"9/10/2021","73.1290"
"9/9/2021","73.4421"
"9/8/2021","73.1909"
"9/7/2021","72.9538"
"9/4/2021","72.8545"
"9/3/2021","72.8491"
"9/2/2021","73.1912"
"9/1/2021","73.2781"
"8/31/2021","73.5744"
"8/28/2021","73.9866"
"8/27/2021","73.9908"
"8/26/2021","73.7428"
"8/25/2021","73.9465"
"8/24/2021","74.0666"
"8/21/2021","74.3640"
"8/20/2021","74.1503"
"8/19/2021","73.4633"
"8/18/2021","73.4753"
"8/17/2021","73.3920"
"8/14/2021","73.4721"
"8/13/2021","73.5671"
"8/12/2021","73.9695"
"8/11/2021","73.5962"
"8/10/2021","73.5078"
"8/7/2021","73.1304"
"8/6/2021","73.1680"
"8/5/2021","72.7857"
"8/4/2021","72.8724"
"8/3/2021","73.0156"
"7/31/2021","73.1388"
"7/30/2021","73.1904"
"7/29/2021","73.6088"
"7/28/2021","73.8471"
"7/27/2021","74.0980"
"7/24/2021","73.7663"
"7/23/2021","73.6945"
"7/22/2021","74.4947"
"7/21/2021","74.4910"
"7/20/2021","74.3463"
"7/17/2021","74.1656"
"7/16/2021","74.2197"
"7/15/2021","74.1236"
"7/14/2021","74.0589"
"7/13/2021","74.6336"
"7/10/2021","74.4675"
"7/9/2021","75.1952"
"7/8/2021","74.0580"
"7/7/2021","73.2660"
"7/6/2021","73.3540"
"7/3/2021","73.6175"
"7/2/2021","72.9086"
"7/1/2021","72.7234"
"6/30/2021","72.3723"
"6/29/2021","72.1777"
"6/26/2021","72.1694"
"6/25/2021","72.3260"
"6/24/2021","72.6671"
"6/23/2021","73.1661"
"6/22/2021","73.1987"
"6/19/2021","72.2216"
"6/18/2021","72.5048"
"6/17/2021","72.0323"
"6/16/2021","71.8318"
"6/12/2021","71.6797"
"6/11/2021","72.1974"
"6/10/2021","72.0829"
"6/9/2021","72.8256"
"6/8/2021","72.9294"
"6/5/2021","73.2721"
"6/4/2021","73.2636"
"6/3/2021","73.4979"
"6/2/2021","73.2411"
"6/1/2021","73.2965"
"5/29/2021","73.5870"
"5/28/2021","73.4580"
"5/27/2021","73.4737"
"5/26/2021","73.3963"
"5/25/2021","73.5266"
"5/22/2021","73.5803"
"5/21/2021","73.6007"
"5/20/2021","73.6778"
"5/19/2021","73.6992"
"5/18/2021","73.8537"
"5/15/2021","73.9968"
"5/14/2021","74.3566"
"5/13/2021","74.0400"
"5/12/2021","74.1567"
"5/8/2021","74.1373"
"5/7/2021","74.5770"
"5/6/2021","74.8617"
"5/5/2021","75.2567"
"5/1/2021","74.8451"
"4/30/2021","74.3823"
"4/29/2021","74.9390"
"4/28/2021","74.9578"
"4/27/2021","74.7680"
"4/24/2021","75.0893"
"4/23/2021","76.4217"
"4/22/2021","76.8198"
"4/21/2021","76.0155"
"4/20/2021","76.2491"
"4/17/2021","75.5535"
"4/16/2021","76.9808"
"4/15/2021","75.6826"
"4/14/2021","77.2535"
"4/13/2021","77.5104"
"4/10/2021","77.1657"
"4/9/2021","77.1011"
"4/8/2021","77.7730"
"4/7/2021","76.3802"
"4/6/2021","76.6052"
"4/3/2021","76.0734"
"4/2/2021","75.8073"
"4/1/2021","75.6373"
"3/31/2021","75.7023"
"3/30/2021","75.8287"
"3/27/2021","75.7576"
"3/26/2021","76.1741"
"3/25/2021","76.1535"
"3/24/2021","75.3585"
"3/23/2021","74.6085"
"3/20/2021","74.1390"
"3/19/2021","73.6582"
"3/18/2021","73.1019"
"3/17/2021","72.9619"
"3/16/2021","73.2317"
"3/13/2021","73.5081"
"3/12/2021","73.4996"
"3/11/2021","74.0393"
"3/10/2021","74.2640"
"3/6/2021","74.4275"
"3/5/2021","73.7864"
"3/4/2021","73.5187"
"3/3/2021","74.5755"
"3/2/2021","74.0448"
"2/27/2021","74.4373"
"2/26/2021","73.4747"
"2/25/2021","73.7532"
"2/21/2021","73.9833"
"2/20/2021","73.9717"
"2/19/2021","73.7755"
"2/18/2021","73.7669"
"2/17/2021","73.2895"
"2/16/2021","73.3092"
"2/13/2021","73.9378"
"2/12/2021","73.7579"
"2/11/2021","73.8526"
"2/10/2021","74.1192"
"2/9/2021","74.2602"
"2/6/2021","75.1107"
"2/5/2021","75.7293"
"2/4/2021","76.0801"
"2/3/2021","75.9051"
"2/2/2021","75.5053"
"1/30/2021","76.2527"
"1/29/2021","76.1854"
"1/28/2021","75.0400"
"1/27/2021","75.6354"
"1/26/2021","74.8569"
"1/23/2021","74.3615"
"1/22/2021","73.3694"
"1/21/2021","73.3550"
"1/20/2021","73.7243"
"1/19/2021","73.9735"
"1/16/2021","73.5453"
"1/15/2021","73.7961"
"1/14/2021","73.5264"
"1/13/2021","74.2663"
"1/12/2021","74.5157"
"1/1/2021","73.8757"
"12/31/2020","73.8757"
"12/30/2020","73.6567"
"12/29/2020","73.7175"
"12/26/2020","73.6921"
"12/25/2020","74.8392"
"12/24/2020","75.4571"
"12/23/2020","75.3498"
"12/22/2020","74.6721"
"12/19/2020","73.3155"
"12/18/2020","72.9781"
"12/17/2020","73.4201"
"12/16/2020","73.4453"
"12/15/2020","72.9272"
"12/12/2020","73.1195"
"12/11/2020","73.7124"
"12/10/2020","73.3057"
"12/9/2020","73.6618"
"12/8/2020","74.2506"
"12/5/2020","74.2529"
"12/4/2020","75.1996"
"12/3/2020","75.6151"
"12/2/2020","76.3203"
"12/1/2020","76.1999"
"11/28/2020","75.8599"
"11/27/2020","75.4518"
"11/26/2020","75.4727"
"11/25/2020","75.8146"
"11/24/2020","75.7600"
"11/21/2020","76.0120"
"11/20/2020","76.2627"
"11/19/2020","75.9268"
"11/18/2020","76.2530"
"11/17/2020","76.9197"
"11/14/2020","77.3262"
"11/13/2020","77.1148"
"11/12/2020","76.2075"
"11/11/2020","76.3978"
"11/10/2020","76.9515"
"11/7/2020","77.1875"
"11/6/2020","78.4559"
"11/4/2020","80.0006"
"11/3/2020","80.5749"
"10/31/2020","79.3323"
"10/30/2020","78.8699"
"10/29/2020","77.5520"
"10/28/2020","76.4556"
"10/27/2020","76.4443"
"10/24/2020","76.4667"
"10/23/2020","77.0809"
"10/22/2020","77.0322"
"10/21/2020","77.7780"
"10/20/2020","77.9241"
"10/17/2020","77.9644"
"10/16/2020","77.9461"
"10/15/2020","77.2759"
"10/14/2020","77.2855"
"10/13/2020","77.0239"
"10/10/2020","77.0284"
"10/9/2020","77.9157"
"10/8/2020","78.0921"
"10/7/2020","78.5119"
"10/6/2020","78.1281"
"10/3/2020","78.0915"
"10/2/2020","77.2774"
"10/1/2020","78.7847"
"9/30/2020","79.6845"
"9/29/2020","78.6713"
"9/26/2020","76.8195"
"9/25/2020","77.1780"
"9/24/2020","76.3545"
"9/23/2020","76.2711"
"9/22/2020","76.0381"
"9/19/2020","75.0319"
"9/18/2020","75.1941"
"9/17/2020","74.9278"
"9/16/2020","75.1884"
"9/15/2020","74.7148"
"9/12/2020","74.8896"
"9/11/2020","75.5274"
"9/10/2020","76.0713"
"9/9/2020","75.9645"
"9/8/2020","75.5910"
"9/5/2020","75.1823"
"9/4/2020","75.4680"
"9/3/2020","73.8588"
"9/2/2020","73.5849"
"9/1/2020","73.8039"
"8/29/2020","74.6382"
"8/28/2020","75.2354"
"8/27/2020","75.5379"
"8/26/2020","74.5126"
"8/25/2020","74.4184"
"8/22/2020","74.0999"
"8/21/2020","73.7711"
"8/20/2020","73.2392"
"8/19/2020","73.4321"
"8/18/2020","72.9676"
"8/15/2020","73.2157"
"8/14/2020","73.6067"
"8/13/2020","73.2351"
"8/12/2020","73.1522"
"8/11/2020","73.7750"
"8/8/2020","73.6376"
"8/7/2020","73.0397"
"8/6/2020","73.2806"
"8/5/2020","73.3806"
"8/4/2020","74.1586"
"8/1/2020","73.4261"
"7/31/2020","73.3633"
"7/30/2020","72.2348"
"7/29/2020","71.9196"
"7/28/2020","71.5850"
"7/25/2020","71.5974"
"7/24/2020","70.9630"
"7/23/2020","70.7881"
"7/22/2020","70.9668"
"7/21/2020","71.9628"
"7/18/2020","71.7139"
"7/17/2020","71.2310"
"7/16/2020","70.7998"
"7/15/2020","71.1275"
"7/14/2020","70.7479"
"7/11/2020","71.2298"
"7/10/2020","70.8800"
"7/9/2020","71.2379"
"7/8/2020","72.1719"
"7/7/2020","71.3409"
"7/4/2020","70.4999"
"7/3/2020","70.5198"
"7/2/2020","70.4413"
"7/1/2020","70.4413"
"6/30/2020","69.9513"
"6/27/2020","69.1284"
"6/26/2020","69.4660"
"6/25/2020","68.8376"
"6/24/2020","68.8376"
"6/23/2020","69.4835"
"6/20/2020","69.5725"
"6/19/2020","69.6180"
"6/18/2020","69.4822"
"6/17/2020","69.7524"
"6/16/2020","70.3950"
"6/12/2020","69.1219"
"6/11/2020","68.6183"
"6/10/2020","68.6745"
"6/9/2020","68.3123"
"6/6/2020","68.6319"
"6/5/2020","69.0151"
"6/4/2020","68.3413"
"6/3/2020","68.9831"
"6/2/2020","69.7114"
"5/30/2020","70.7520"
"5/29/2020","71.1012"
"5/28/2020","71.0635"
"5/27/2020","71.1408"
"5/26/2020","71.5962"
"5/23/2020","71.8804"
"5/22/2020","70.9240"
"5/21/2020","72.3381"
"5/20/2020","72.3918"
"5/19/2020","72.9798"
"5/16/2020","73.2056"
"5/15/2020","73.9298"
"5/14/2020","73.5819"
"5/13/2020","73.4326"
"5/9/2020","73.8725"
"5/8/2020","74.1169"
"5/7/2020","73.9719"
"5/1/2020","72.7263"
"4/30/2020","73.6894"
"4/29/2020","74.5706"
"4/28/2020","74.4960"
"4/25/2020","74.7163"
"4/24/2020","75.1290"
"4/23/2020","77.0416"
"4/22/2020","76.2562"
"4/21/2020","74.6657"
"4/18/2020","73.9441"
"4/17/2020","74.7119"
"4/16/2020","73.7145"
"4/15/2020","73.3150"
"4/14/2020","73.5245"
"4/11/2020","73.7515"
"4/10/2020","74.6050"
"4/9/2020","75.7499"
"4/8/2020","75.4550"
"4/7/2020","76.4074"
"3/28/2020","77.7325"
"3/27/2020","78.7223"
"3/26/2020","77.7928"
"3/25/2020","78.8493"
"3/24/2020","80.8815"
"3/21/2020","78.0443"
"3/20/2020","80.1570"
"3/19/2020","77.2131"
"3/18/2020","73.8896"
"3/17/2020","74.1262"
"3/14/2020","73.1882"
"3/13/2020","74.0274"
"3/12/2020","71.4720"
"3/11/2020","72.0208"
"3/7/2020","67.5175"
"3/6/2020","66.1854"
"3/5/2020","66.0784"
"3/4/2020","66.4437"
"3/3/2020","66.3274"
"2/29/2020","66.9909"
"2/28/2020","65.6097"
"2/27/2020","65.5177"
"2/26/2020","64.9213"
"2/22/2020","64.3008"
"2/21/2020","63.7413"
"2/20/2020","63.6873"
"2/19/2020","63.7698"
"2/18/2020","63.3085"
"2/15/2020","63.4536"
"2/14/2020","63.6016"
"2/13/2020","63.0470"
"2/12/2020","63.9490"
"2/11/2020","63.7708"
"2/8/2020","63.4720"
"2/7/2020","62.7977"
"2/6/2020","63.1742"
"2/5/2020","63.4342"
"2/4/2020","63.9091"
"2/1/2020","63.1385"
"1/31/2020","63.0359"
"1/30/2020","62.3934"
"1/29/2020","62.8299"
"1/28/2020","62.3380"
"1/25/2020","61.8031"
"1/24/2020","61.9515"
"1/23/2020","61.8343"
"1/22/2020","61.8552"
"1/21/2020","61.4654"
"1/18/2020","61.5333"
"1/17/2020","61.5694"
"1/16/2020","61.4328"
"1/15/2020","61.4140"
"1/14/2020","60.9474"
"1/11/2020","61.2632"
"1/10/2020","61.2340"
"1/1/2020","61.9057"
"12/31/2019","61.9057"
"12/28/2019","62.0315"
"12/27/2019","61.7676"
"12/26/2019","61.7164"
"12/25/2019","62.1673"
"12/24/2019","62.2499"
"12/21/2019","62.4071"
"12/20/2019","62.5283"
"12/19/2019","62.5831"
"12/18/2019","62.5326"
"12/17/2019","62.7686"
"12/14/2019","62.5544"
"12/13/2019","63.2257"
"12/12/2019","63.5653"
"12/11/2019","63.5788"
"12/10/2019","63.7244"
"12/7/2019","63.7185"
"12/6/2019","63.8135"
